player_name,player_id,season_x,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,position,recent_team,season_y,total_games,mean_ppg,std_ppg,cv,median_ppg,min_ppg,max_ppg,games_over_10,games_over_15,games_under_5,boom_games,bust_games,pick,round,team,player_display_name_draft,position_draft,college,draft_year,years_experience,is_rookie,player_type,ppg,targets_per_game,carries_per_game,team_abbr,team_name,team_id,team_nick,team_conf,team_division,team_passing_yards,team_rushing_yards,team_passing_tds,team_rushing_tds,team_targets,team_carries,passing_attempts,fumbles_lost,completion_percentage,season,carry_share,yards_per_target,yards_per_carry,td_rate,draft_age_proxy,team_pos_rank,fantasy_points_ppr
T.Brady,00-0019596,2021.0,REG,485.0,719.0,5316.0,43.0,12.0,22.0,144.0,3.0,2.0,5804.0,2534.0,269.0,145.71488371139247,0.0,16.02689856101568,2.4575664605084473,28.0,81.0,2.0,1.0,1.0,14.0,3.850478549111787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.74,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1957050793286053,QB,TB,2021.0,17.0,22.04353,8.757814407348633,0.39729636907577515,25.040000915527344,4.76,37.74,16.0,12.0,1.0,1.0,1.0,0.0,0.0,,,,,,3.0,False,veteran,22.043529411764705,0.0,1.6470588235294117,TB,Tampa Bay Buccaneers,4900.0,Buccaneers,NFC,NFC South,28.253012,15.885542,0.25903614457831325,0.0963855421686747,580.0,508.0,0.0,0.0,0.0,,0.0,0.0,2.892857142857143,0.07142857142857142,0.0,0.0,374.74
B.Roethlisberger,00-0022924,2021.0,REG,390.0,605.0,3740.0,22.0,10.0,38.0,239.0,11.0,5.0,4069.0,1932.0,188.0,-44.58255300954863,2.0,15.35868853643637,0.9369653447037287,20.0,5.0,1.0,0.0,0.0,3.0,-1.9794034281343813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16407131573008352,QB,PIT,2021.0,16.0,13.63125,5.29316520690918,0.3883110582828522,12.620000839233398,6.36,24.82,12.0,5.0,0.0,3.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,13.63125,0.0,1.25,PIT,Pittsburgh Steelers,3900.0,Steelers,AFC,AFC North,20.844086,11.801075,0.12365591397849462,0.07526881720430108,486.0,544.0,0.0,0.0,0.0,,0.0,0.0,0.25,0.05,0.0,0.0,218.1
A.Rodgers,00-0023459,2021.0,REG,366.0,531.0,4115.0,37.0,4.0,30.0,188.0,1.0,0.0,4084.0,2177.0,213.0,129.76606195780067,0.0,16.83842883558605,2.84116520492683,33.0,101.0,3.0,2.0,0.0,10.0,5.831224214693066,0.0,1.0,1.0,-4.0,0.0,0.0,0.0,-4.0,0.0,0.0,-1.2434462904930115,0.0,0.0,0.0,-0.011299435028248588,0.04047749225441954,0.0,332.3,16.0,0.0017889087656529517,-0.0009287206872533086,0.0,0.001940386598676781,-0.0009225092250922509,0.0,0.0,0.0,-0.00046125461254612545,-0.0007380073800738007,-0.007155635062611807,0.20729674594487016,QB,NYJ,2021.0,16.0,20.83125,7.787484169006348,0.3738366365432739,22.010000228881836,1.32,33.5,15.0,13.0,1.0,2.0,1.0,0.0,0.0,,,,,,3.0,False,veteran,20.83125,0.0625,2.0625,NYJ,New York Jets,3430.0,Jets,AFC,AFC East,25.41772,9.879746,0.1962025316455696,0.05063291139240506,589.0,363.0,0.0,0.0,0.0,,0.0,-4.0,3.0606060606060606,0.08823529411764706,0.0,0.0,333.3
M.Lewis,00-0024243,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,214.0,0.0,1.0,0.0,103.0,144.0,10.0,8.630607974133454,0.0,23.44253971834617,0.0,0.41284962693334604,1.5506070413989939,0.0,21.400000000000002,13.0,0.0611353711790393,0.029881055990716564,0.07907742998352553,0.1156079015611322,0.0644966847498493,0.0,0.057803468208092484,0.05,0.03224834237492465,0.05159734779987945,0.4672489082969432,0.036542608352125895,TE,CHI,2021.0,13.0,3.4153848,2.767925262451172,0.8104285597801208,2.9000000953674316,0.0,9.1,0.0,0.0,9.0,2.0,9.0,0.0,0.0,,,,,,3.0,False,veteran,3.4153846153846157,2.1538461538461537,0.0,CHI,Chicago Bears,810.0,Bears,NFC,NFC North,25.014084,12.211267,0.14084507042253522,0.09154929577464789,526.0,431.0,0.0,0.0,0.0,,0.0,7.642857142857143,0.0,0.0,0.0,0.0,44.400000000000006
A.Peterson,00-0025394,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,98.0,2.0,1.0,0.0,6.0,-9.86462577158818,0.0,4.0,4.0,8.0,0.0,0.0,0.0,-11.0,19.0,0.0,-1.2776449784869328,0.0,-5.083333333333333,0.0,-0.08835515317975419,0.11022278543380003,0.0,22.6,4.0,0.027972027972027972,-0.01167728237791932,0.042316258351893093,0.032616216055706505,0.008791208791208791,0.0,0.0,0.0,0.004395604395604396,0.007032967032967033,0.055944055944055944,0.07897862232779097,RB,SEA,2021.0,4.0,6.65,2.768272638320923,0.4162815809249878,7.0,3.0,9.6,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,3.0,False,veteran,6.65,1.0,9.5,SEA,Seattle Seahawks,4600.0,Seahawks,NFC,NFC West,27.36875,10.16875,0.13125,0.10625,569.0,383.0,0.0,0.0,0.0,,0.0,2.0,2.5789473684210527,0.047619047619047616,0.0,0.0,26.6
D.Amendola,00-0026035,2021.0,REG,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-0.3616975506884046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,38.0,248.0,3.0,1.0,0.0,321.0,105.0,10.0,-0.11861581991929171,1.0,6.979436273690746,0.0,1.169489012442154,2.5949114842511234,0.0,44.8,8.0,0.14615384615384616,0.1558252427184466,0.13444302176696543,0.3438909634055265,0.14019219898247598,0.2727272727272727,0.13157894736842105,0.14942528735632185,0.20645973585487434,0.16669921373143534,0.9538461538461539,0.111496450912391,WR,HOU,2021.0,8.0,8.6,10.559085845947266,1.2278006076812744,5.0,0.0,32.3,2.0,1.0,4.0,1.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,8.6,4.75,0.0,HOU,Houston Texans,2120.0,Texans,AFC,AFC South,23.08763,11.474227,0.10824742268041238,0.08762886597938144,607.0,497.0,0.0,0.0,0.0,,0.0,6.526315789473684,0.0,0.07894736842105263,0.0,0.0,68.8
M.Ryan,00-0026143,2021.0,REG,375.0,560.0,3968.0,20.0,12.0,40.0,274.0,5.0,3.0,4002.0,1721.0,195.0,8.224791799200407,0.0,17.839688325057043,1.6425844286860396,40.0,82.0,1.0,5.0,1.0,9.0,-18.90199176361524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.92,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17196901903909648,QB,IND,2021.0,17.0,13.11294,7.958432674407959,0.6069144606590271,12.079999923706055,0.68,29.02,12.0,6.0,2.0,3.0,2.0,0.0,0.0,,,,,,3.0,False,veteran,13.112941176470587,0.0,2.3529411764705883,IND,Indianapolis Colts,2200.0,Colts,AFC,AFC South,20.92442,13.476745,0.11627906976744186,0.11627906976744186,492.0,496.0,0.0,0.0,0.0,,0.0,0.0,2.05,0.025,0.0,0.0,222.92
J.Flacco,00-0026158,2021.0,REG,27.0,42.0,338.0,3.0,0.0,2.0,13.0,1.0,1.0,336.0,175.0,14.0,6.294119076454828,0.0,2.4702273929138023,0.08409617283191553,2.0,3.0,0.0,0.0,0.0,1.0,0.16710711969062686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.82,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363792511164548,QB,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,11.91,0.0,1.0,IND,Indianapolis Colts,2200.0,Colts,AFC,AFC South,20.92442,13.476745,0.11627906976744186,0.11627906976744186,492.0,496.0,0.0,0.0,0.0,,0.0,0.0,1.5,0.0,0.0,0.0,23.82
D.Jackson,00-0026189,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.003352722618728876,0.0,20.0,34.0,454.0,2.0,1.0,1.0,647.0,175.0,12.0,11.046789813728537,0.0,10.298019522198787,0.0,2.1339702964201113,3.010516628345448,0.0,55.800000000000004,14.0,0.06910569105691057,0.15317234848484848,0.09531590413943355,0.22619641537324464,0.11502406891309856,0.08,0.06382978723404255,0.06572769953051644,0.09751203445654928,0.10801925513047886,0.9227642276422764,0.058574431256182,WR,BAL,2021.0,14.0,5.414286,6.6875152587890625,1.2351610660552979,2.5999999046325684,0.0,21.0,2.0,2.0,10.0,2.0,10.0,0.0,0.0,,,,,,3.0,False,veteran,5.4142857142857155,2.4285714285714284,0.07142857142857142,BAL,Baltimore Ravens,325.0,Ravens,AFC,AFC North,25.234972,20.021858,0.2459016393442623,0.13114754098360656,501.0,634.0,0.0,0.0,0.0,,0.0,13.352941176470589,4.0,0.05714285714285714,0.0,0.0,75.80000000000001
C.Henne,00-0026197,2021.0,REG,11.0,16.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,24.0,6.0,4.047984530450776,0.0,0.656,0.14622102327296965,8.0,0.0,0.0,2.0,0.0,0.0,-1.9872949765413068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2800000000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007410084944876198,QB,KC,2021.0,4.0,0.82,1.908996343612671,2.3280444145202637,-0.10000000149011612,-0.2,3.68,0.0,0.0,4.0,1.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,0.8200000000000001,0.0,2.0,KC,Kansas City Chiefs,2310.0,Chiefs,AFC,AFC West,22.287735,9.54717,0.14622641509433962,0.08962264150943396,653.0,518.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.2800000000000002
J.Johnson,00-0026300,2021.0,REG,57.0,85.0,638.0,5.0,2.0,3.0,23.0,0.0,0.0,620.0,283.0,39.0,27.387476933403597,0.0,4.867135819093114,0.3162417663806407,9.0,28.0,0.0,2.0,0.0,1.0,-3.1913480453076772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.32,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10557986870897154,QB,BAL,2021.0,4.0,11.58,12.034018516540527,1.039207100868225,10.579999923706055,0.68,24.48,2.0,2.0,2.0,1.0,2.0,0.0,0.0,,,,,,3.0,False,veteran,11.58,0.0,2.25,BAL,Baltimore Ravens,325.0,Ravens,AFC,AFC North,25.234972,20.021858,0.2459016393442623,0.13114754098360656,501.0,634.0,0.0,0.0,0.0,,0.0,0.0,3.111111111111111,0.0,0.0,0.0,46.32
M.Stafford,00-0026498,2021.0,REG,404.0,601.0,4886.0,41.0,17.0,30.0,243.0,4.0,2.0,5094.0,2124.0,233.0,116.43642310095349,2.0,17.10571240608431,2.4369472029108756,32.0,43.0,0.0,1.0,0.0,8.0,-1.9016529319342226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.74,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1938142148449439,QB,LA,2021.0,17.0,19.396471,6.3298115730285645,0.3263383209705353,19.299999237060547,6.68,29.52,15.0,13.0,0.0,2.0,0.0,0.0,0.0,,,,,,3.0,False,veteran,19.396470588235296,0.0,1.8823529411764706,LA,Los Angeles Rams,2510.0,Rams,NFC,NFC West,26.005617,11.044944,0.14606741573033707,0.08426966292134831,611.0,493.0,0.0,0.0,0.0,,0.0,0.0,1.34375,0.0,0.0,0.0,329.74
B.Hoyer,00-0026625,2021.0,REG,9.0,11.0,227.0,1.0,0.0,0.0,0.0,0.0,0.0,97.0,143.0,8.0,20.87713444084511,0.0,9.66838383838384,0.0,11.0,-8.0,0.0,0.0,0.0,1.0,-4.048504892620258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.280000000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020972810493236783,QB,LV,2021.0,5.0,2.4559999,3.0341522693634033,1.235404133796692,2.619999885559082,-0.3,7.2,0.0,0.0,4.0,1.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,2.4560000000000004,0.0,2.2,LV,Las Vegas Raiders,2520.0,Raiders,AFC,AFC West,26.222929,8.643312,0.12101910828025478,0.06369426751592357,592.0,380.0,0.0,0.0,0.0,,0.0,0.0,-0.7272727272727273,0.0,0.0,0.0,12.280000000000001
J.Cook,00-0027061,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,83.0,564.0,4.0,0.0,0.0,685.0,238.0,31.0,4.171931714929486,2.0,15.063179587309088,0.0,2.253780652389143,4.7696353653577575,0.0,84.4,16.0,0.1290824261275272,0.13993871297242083,0.10503089143865843,0.3055746095692275,0.11806573163073059,0.1111111111111111,0.12757201646090535,0.12544802867383512,0.11458842137092085,0.1166748075268067,0.8771384136858476,0.07739159915360244,TE,LAC,2021.0,16.0,8.275,4.26434850692749,0.515329122543335,7.5,2.0,19.0,6.0,1.0,4.0,1.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,8.275,5.1875,0.0,LAC,Los Angeles Chargers,4400.0,Chargers,AFC,AFC West,21.246155,9.907692,0.12307692307692308,0.08717948717948718,523.0,481.0,0.0,0.0,0.0,,0.0,6.795180722891566,0.0,0.04819277108433735,0.0,0.0,132.4
R.Gronkowski,00-0027656,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,89.0,802.0,6.0,0.0,0.0,897.0,350.0,34.0,32.71432576561756,0.0,10.695568049189053,0.0,2.722083872014899,4.974426597367821,0.0,116.2,12.0,0.16824196597353497,0.21271045767133032,0.19167579408543264,0.4225313150973667,0.20464404184741006,0.2,0.17258883248730963,0.1762114537444934,0.20232202092370505,0.20371523347792805,1.5160680529300568,0.1253239242785822,TE,TB,2021.0,12.0,14.266666,8.713765144348145,0.6107779145240784,15.800000190734863,0.0,29.0,8.0,6.0,3.0,1.0,3.0,0.0,0.0,,,,,,3.0,False,veteran,14.266666666666666,7.416666666666667,0.0,TB,Tampa Bay Buccaneers,4900.0,Buccaneers,NFC,NFC South,28.253012,15.885542,0.25903614457831325,0.0963855421686747,580.0,508.0,0.0,0.0,0.0,,0.0,9.01123595505618,0.0,0.06741573033707865,0.0,0.0,171.2
E.Sanders,00-0027685,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,2.0,2.025341064610984,0.0,42.0,72.0,626.0,4.0,0.0,0.0,1077.0,85.0,31.0,25.777480036758913,0.0,10.59797690838941,0.0,3.4014869204364953,5.374659495820563,0.0,89.7,14.0,0.13114754098360656,0.24466151749204906,0.05523066926575698,0.3924505254690491,0.1619244697361614,0.12903225806451613,0.15422885572139303,0.15086206896551724,0.14547836390033875,0.15534602740183237,1.1402550091074681,0.091716924105464,WR,BUF,2021.0,14.0,9.407143,7.10606050491333,0.7553898692131042,6.949999809265137,0.0,26.4,5.0,2.0,3.0,2.0,3.0,0.0,0.0,,,,,,3.0,False,veteran,9.407142857142857,5.142857142857143,0.14285714285714285,BUF,Buffalo Bills,610.0,Bills,AFC,AFC East,21.274418,12.716279,0.15813953488372093,0.17674418604651163,572.0,603.0,0.0,0.0,0.0,,0.0,8.694444444444445,15.5,0.05405405405405406,0.0,0.0,131.7
C.McCoy,00-0027688,2021.0,REG,74.0,99.0,740.0,3.0,1.0,6.0,40.0,3.0,1.0,512.0,452.0,39.0,14.313491760355214,0.0,6.5081855758129565,0.4698784475110569,22.0,37.0,0.0,1.0,0.0,6.0,-12.585922079223288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.300000000000004,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05991064175467101,QB,ARI,2021.0,7.0,5.9000006,9.597465515136719,1.6266889572143555,0.18000000715255737,-0.3,22.92,2.0,2.0,5.0,2.0,5.0,0.0,0.0,,,,,,3.0,False,veteran,5.9,0.0,3.142857142857143,ARI,Arizona Cardinals,3800.0,Cardinals,NFC,NFC West,23.107784,14.676646,0.12574850299401197,0.10778443113772455,523.0,463.0,0.0,0.0,0.0,,0.0,0.0,1.6818181818181819,0.0,0.0,0.0,41.300000000000004
A.Roberts,00-0027691,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.760434927069582,0.0,1.0,2.0,35.0,0.0,0.0,0.0,29.0,16.0,1.0,-0.8368861800990999,0.0,1.206896551724138,0.0,0.11553784860557768,0.1880193511667615,1.0,11.4,5.0,0.011235955056179775,0.023500810372771474,0.021220159151193633,0.03565458088248684,0.024339360222531293,0.0,0.013888888888888888,0.012048192771084338,0.012169680111265646,0.019471488178025034,0.19662921348314608,0.02288160614112784,WR,LAC,2021.0,5.0,2.48,2.589787483215332,1.04426908493042,0.8999999761581421,0.4,6.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,,,,,,3.0,False,veteran,2.48,0.4,0.6,LAC,Los Angeles Chargers,4400.0,Chargers,AFC,AFC West,21.246155,9.907692,0.12307692307692308,0.08717948717948718,523.0,481.0,0.0,0.0,0.0,,0.0,17.5,6.333333333333333,0.0,0.0,0.0,12.4
J.Graham,00-0027696,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,167.0,3.0,0.0,0.0,184.0,55.0,10.0,11.70148333471577,1.0,11.914258028792913,0.0,0.6128243021440724,1.4499792390857245,0.0,36.7,11.0,0.0583756345177665,0.0597596622279961,0.04428341384863124,0.13537118155904662,0.06282919488337095,0.25,0.07751937984496124,0.09219858156028368,0.15641459744168548,0.10026335590669677,0.42385786802030456,0.0579680318309666,TE,NO,2021.0,11.0,4.609091,4.072457313537598,0.8835706114768982,3.5999999046325684,0.0,11.4,2.0,0.0,8.0,3.0,8.0,0.0,0.0,,,,,,3.0,False,veteran,4.609090909090909,2.090909090909091,0.0,NO,New Orleans Saints,3300.0,Saints,NFC,NFC South,21.43678,11.229885,0.1206896551724138,0.08620689655172414,517.0,444.0,0.0,0.0,0.0,,0.0,7.260869565217392,0.0,0.13043478260869565,0.0,0.0,50.7
A.Brown,00-0027793,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.308483928674832,0.0,42.0,62.0,545.0,4.0,0.0,0.0,734.0,190.0,29.0,33.95373083089263,0.0,5.257426073877827,0.0,2.13600970526062,3.9197557792750675,0.0,79.10000000000001,7.0,0.20945945945945946,0.2655571635311143,0.18269230769230768,0.5266349200140806,0.23542116630669546,0.2,0.23387096774193547,0.22916666666666666,0.21771058315334774,0.22833693304535638,1.8412162162162162,0.14860719106638853,WR,TB,2021.0,7.0,17.3,10.509202003479004,0.6074683666229248,20.100000381469727,2.7,31.4,5.0,4.0,1.0,1.0,1.0,0.0,0.0,,,,,,3.0,False,veteran,17.3,8.857142857142858,0.14285714285714285,TB,Tampa Bay Buccaneers,4900.0,Buccaneers,NFC,NFC South,28.253012,15.885542,0.25903614457831325,0.0963855421686747,580.0,508.0,0.0,0.0,0.0,,0.0,8.790322580645162,6.0,0.06349206349206349,0.0,0.0,121.10000000000001
C.Newton,00-0027939,2021.0,REG,69.0,126.0,684.0,4.0,5.0,10.0,83.0,0.0,0.0,878.0,309.0,32.0,-40.78142059471429,1.0,5.369804306157531,-0.16251612252459025,47.0,230.0,5.0,4.0,1.0,20.0,2.7116606686613522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.36,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18116215649255296,QB,CAR,2021.0,7.0,12.337143,9.591561317443848,0.7774540185928345,11.720000267028809,0.5,26.16,4.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,3.0,False,veteran,12.337142857142856,0.0,6.714285714285714,CAR,Carolina Panthers,750.0,Panthers,NFC,NFC South,20.548193,11.313253,0.13253012048192772,0.10843373493975904,518.0,410.0,0.0,0.0,0.0,,0.0,0.0,4.8936170212765955,0.10638297872340426,0.0,0.0,86.36
A.Green,00-0027942,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,92.0,848.0,3.0,0.0,0.0,1109.0,181.0,37.0,29.420385656513346,0.0,12.32139607765746,0.0,4.299310286845871,6.9650674886162935,0.0,102.80000000000001,16.0,0.16312056737588654,0.2576074332171893,0.08727097396335583,0.45076679763758126,0.1955268618860964,0.11538461538461539,0.18226600985221675,0.17467248908296942,0.1554557386353559,0.1794984125858002,1.50354609929078,0.1015688763943049,WR,ARI,2021.0,16.0,9.799999,5.835866451263428,0.5954965949058533,10.199999809265137,1.4,18.9,9.0,4.0,5.0,4.0,5.0,0.0,0.0,,,,,,3.0,False,veteran,9.8,5.75,0.0,ARI,Arizona Cardinals,3800.0,Cardinals,NFC,NFC West,23.107784,14.676646,0.12574850299401197,0.10778443113772455,523.0,463.0,0.0,0.0,0.0,,0.0,9.217391304347826,0.0,0.03260869565217391,0.0,0.0,156.8
J.Jones,00-0027944,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,48.0,434.0,1.0,0.0,0.0,579.0,112.0,19.0,15.380997685733822,0.0,9.54805154552669,0.0,2.4068775343204414,4.0450172654773,0.0,49.400000000000006,10.0,0.15384615384615385,0.24399494310998734,0.11336032388663968,0.42596518525722066,0.19409660107334525,0.08333333333333333,0.16521739130434782,0.15748031496062992,0.13871496720333928,0.17194394752534287,1.391025641025641,0.09544839376023934,WR,PHI,2021.0,10.0,8.039999,5.856088638305664,0.7283692955970764,7.400000095367432,0.0,18.8,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,,,,,3.0,False,veteran,8.040000000000001,4.8,0.0,PHI,Philadelphia Eagles,3700.0,Eagles,NFC,NFC East,23.70391,21.597765,0.16201117318435754,0.22346368715083798,503.0,770.0,0.0,0.0,0.0,,0.0,9.041666666666666,0.0,0.020833333333333332,0.0,0.0,80.4
B.Gabbert,00-0027948,2021.0,REG,7.0,11.0,67.0,0.0,0.0,1.0,10.0,0.0,0.0,90.0,39.0,4.0,0.1918351231798563,0.0,5.440476190476191,0.0,9.0,-7.0,0.0,0.0,0.0,0.0,-14.470991324749775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002740484429065744,QB,KC,2021.0,6.0,0.32999998,0.6687002778053284,2.02636456489563,0.11999999731779099,-0.3,1.54,0.0,0.0,6.0,1.0,6.0,0.0,0.0,,,,,,3.0,False,veteran,0.33,0.0,1.5,KC,Kansas City Chiefs,2310.0,Chiefs,AFC,AFC West,22.287735,9.54717,0.14622641509433962,0.08962264150943396,653.0,518.0,0.0,0.0,0.0,,0.0,0.0,-0.7777777777777778,0.0,0.0,0.0,1.98
M.Ingram,00-0027966,2021.0,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,554.0,2.0,1.0,1.0,22.0,-31.323440707754344,0.0,27.0,35.0,162.0,0.0,0.0,0.0,-1.0,164.0,9.0,-2.091120018536458,0.0,23.401587301587302,0.0,-0.0005869625768335808,1.5209866244165904,0.0,81.60000000000001,14.0,0.07592190889370933,-0.00029507229271171436,0.12032281731474688,0.11364680550639462,0.0533596837944664,0.0,0.06428571428571428,0.05660377358490566,0.0266798418972332,0.042687747035573126,0.351409978308026,0.10596776082120138,RB,NO,2021.0,14.0,7.7571425,5.802614212036133,0.7480350136756897,5.349999904632568,1.7,20.8,5.0,2.0,6.0,3.0,6.0,0.0,0.0,,,,,,3.0,False,veteran,7.757142857142858,2.5,11.428571428571429,NO,New Orleans Saints,3300.0,Saints,NFC,NFC South,21.43678,11.229885,0.1206896551724138,0.08620689655172414,517.0,444.0,0.0,0.0,0.0,,0.0,4.628571428571429,3.4625,0.010256410256410256,0.0,0.0,108.60000000000001
